x,y,r,theta_deg,z,angle_deg,sim_reachable,sim_error,real_reachable,real_error,mismatch
-0.2,-0.0,0.2,-180,0.2608,0,False,-31,False,-31,False
-0.2,-0.0,0.2,-180,0.2608,30,False,-31,False,-31,False
-0.2,-0.0,0.2,-180,0.2608,60,False,-31,False,-31,False
-0.2,-0.0,0.2,-180,0.2608,90,False,-31,False,-31,False
-0.2,-0.0,0.2,-180,0.31,0,True,1,False,-31,True
-0.2,-0.0,0.2,-180,0.31,30,True,1,False,-31,True
-0.2,-0.0,0.2,-180,0.31,60,True,1,False,-31,True
-0.2,-0.0,0.2,-180,0.31,90,True,1,False,-31,True
-0.1932,-0.0518,0.2,-165,0.1608,0,False,-31,False,-31,False
-0.1932,-0.0518,0.2,-165,0.1608,30,False,-31,False,-31,False
-0.1932,-0.0518,0.2,-165,0.1608,60,False,-31,False,-31,False
-0.1932,-0.0518,0.2,-165,0.1608,90,False,-31,False,-31,False
-0.1932,-0.0518,0.2,-165,0.2108,0,False,-31,False,-31,False
-0.1932,-0.0518,0.2,-165,0.2108,30,False,-31,False,-31,False
-0.1932,-0.0518,0.2,-165,0.2108,60,False,-31,False,-31,False
-0.1932,-0.0518,0.2,-165,0.2108,90,False,-31,False,-31,False
-0.1932,-0.0518,0.2,-165,0.2608,0,False,-31,False,-31,False
-0.1932,-0.0518,0.2,-165,0.2608,30,False,-31,False,-31,False
-0.1932,-0.0518,0.2,-165,0.2608,60,False,-31,False,-31,False
-0.1932,-0.0518,0.2,-165,0.2608,90,False,-31,False,-31,False
-0.1932,-0.0518,0.2,-165,0.31,0,True,1,False,-31,True
-0.1932,-0.0518,0.2,-165,0.31,30,True,1,False,-31,True
-0.1932,-0.0518,0.2,-165,0.31,60,True,1,False,-31,True
-0.1932,-0.0518,0.2,-165,0.31,90,True,1,False,-31,True
-0.1732,-0.1,0.2,-150,0.1608,0,False,-31,False,-31,False
-0.1732,-0.1,0.2,-150,0.1608,30,False,-31,False,-31,False
-0.1732,-0.1,0.2,-150,0.1608,60,False,-31,False,-31,False
-0.1732,-0.1,0.2,-150,0.1608,90,False,-31,False,-31,False
-0.1732,-0.1,0.2,-150,0.2108,0,False,-31,False,-31,False
-0.1732,-0.1,0.2,-150,0.2108,30,False,-31,False,-31,False
-0.1732,-0.1,0.2,-150,0.2108,60,False,-31,False,-31,False
-0.1732,-0.1,0.2,-150,0.2108,90,False,-31,False,-31,False
-0.1732,-0.1,0.2,-150,0.2608,0,False,-31,False,-31,False
-0.1732,-0.1,0.2,-150,0.2608,30,False,-31,False,-31,False
-0.1732,-0.1,0.2,-150,0.2608,60,False,-31,False,-31,False
-0.1732,-0.1,0.2,-150,0.2608,90,False,-31,False,-31,False
-0.1732,-0.1,0.2,-150,0.31,0,True,1,False,-31,True
-0.1732,-0.1,0.2,-150,0.31,30,True,1,False,-31,True
-0.1732,-0.1,0.2,-150,0.31,60,True,1,False,-31,True
-0.1732,-0.1,0.2,-150,0.31,90,True,1,False,-31,True
-0.1414,-0.1414,0.2,-135,0.1608,0,False,-31,False,-31,False
-0.1414,-0.1414,0.2,-135,0.1608,30,False,-31,False,-31,False
-0.1414,-0.1414,0.2,-135,0.1608,60,False,-31,False,-31,False
-0.1414,-0.1414,0.2,-135,0.1608,90,False,-31,False,-31,False
-0.1414,-0.1414,0.2,-135,0.2108,0,False,-31,False,-31,False
-0.1414,-0.1414,0.2,-135,0.2108,30,False,-31,False,-31,False
-0.1414,-0.1414,0.2,-135,0.2108,60,False,-31,False,-31,False
-0.1414,-0.1414,0.2,-135,0.2108,90,False,-31,False,-31,False
-0.1414,-0.1414,0.2,-135,0.2608,0,False,-31,False,-31,False
-0.1414,-0.1414,0.2,-135,0.2608,30,False,-31,False,-31,False
-0.1414,-0.1414,0.2,-135,0.2608,60,False,-31,False,-31,False
-0.1414,-0.1414,0.2,-135,0.2608,90,False,-31,False,-31,False
-0.1414,-0.1414,0.2,-135,0.31,0,True,1,False,-31,True
-0.1414,-0.1414,0.2,-135,0.31,30,True,1,False,-31,True
-0.1414,-0.1414,0.2,-135,0.31,60,True,1,False,-31,True
-0.1414,-0.1414,0.2,-135,0.31,90,True,1,False,-31,True
-0.1,-0.1732,0.2,-120,0.1608,0,False,-31,False,-31,False
-0.1,-0.1732,0.2,-120,0.1608,30,False,-31,False,-31,False
-0.1,-0.1732,0.2,-120,0.1608,60,False,-31,False,-31,False
-0.1,-0.1732,0.2,-120,0.1608,90,False,-31,False,-31,False
-0.1,-0.1732,0.2,-120,0.2108,0,False,-31,False,-31,False
-0.1,-0.1732,0.2,-120,0.2108,30,False,-31,False,-31,False
-0.1,-0.1732,0.2,-120,0.2108,60,False,-31,False,-31,False
-0.1,-0.1732,0.2,-120,0.2108,90,False,-31,False,-31,False
-0.1,-0.1732,0.2,-120,0.2608,0,False,-31,False,-31,False
-0.1,-0.1732,0.2,-120,0.2608,30,False,-31,False,-31,False
-0.1,-0.1732,0.2,-120,0.2608,60,False,-31,False,-31,False
-0.1,-0.1732,0.2,-120,0.2608,90,False,-31,False,-31,False
-0.1,-0.1732,0.2,-120,0.31,0,True,1,False,-31,True
-0.1,-0.1732,0.2,-120,0.31,30,True,1,False,-31,True
-0.1,-0.1732,0.2,-120,0.31,60,True,1,False,-31,True
-0.1,-0.1732,0.2,-120,0.31,90,True,1,False,-31,True
-0.0518,-0.1932,0.2,-105,0.1608,0,False,-31,False,-31,False
-0.0518,-0.1932,0.2,-105,0.1608,30,False,-31,False,-31,False
-0.0518,-0.1932,0.2,-105,0.1608,60,False,-31,False,-31,False
-0.0518,-0.1932,0.2,-105,0.1608,90,False,-31,False,-31,False
-0.0518,-0.1932,0.2,-105,0.2108,0,False,-31,False,-31,False
-0.0518,-0.1932,0.2,-105,0.2108,30,False,-31,False,-31,False
-0.0518,-0.1932,0.2,-105,0.2108,60,False,-31,False,-31,False
-0.0518,-0.1932,0.2,-105,0.2108,90,False,-31,False,-31,False
-0.0518,-0.1932,0.2,-105,0.2608,0,False,-31,False,-31,False
-0.0518,-0.1932,0.2,-105,0.2608,30,False,-31,False,-31,False
-0.0518,-0.1932,0.2,-105,0.2608,60,False,-31,False,-31,False
-0.0518,-0.1932,0.2,-105,0.2608,90,False,-31,False,-31,False
-0.0518,-0.1932,0.2,-105,0.31,0,True,1,False,-31,True
-0.0518,-0.1932,0.2,-105,0.31,30,True,1,False,-31,True
-0.0518,-0.1932,0.2,-105,0.31,60,True,1,False,-31,True
-0.0518,-0.1932,0.2,-105,0.31,90,True,1,False,-31,True
0.0,-0.2,0.2,-90,0.1608,0,False,-31,False,-31,False
0.0,-0.2,0.2,-90,0.1608,30,False,-31,False,-31,False
0.0,-0.2,0.2,-90,0.1608,60,False,-31,False,-31,False
0.0,-0.2,0.2,-90,0.1608,90,False,-31,False,-31,False
0.0,-0.2,0.2,-90,0.2108,0,False,-31,False,-31,False
0.0,-0.2,0.2,-90,0.2108,30,False,-31,False,-31,False
0.0,-0.2,0.2,-90,0.2108,60,False,-31,False,-31,False
0.0,-0.2,0.2,-90,0.2108,90,False,-31,False,-31,False
0.0,-0.2,0.2,-90,0.2608,0,False,-31,False,-31,False
0.0,-0.2,0.2,-90,0.2608,30,False,-31,False,-31,False
0.0,-0.2,0.2,-90,0.2608,60,False,-31,False,-31,False
0.0,-0.2,0.2,-90,0.2608,90,False,-31,False,-31,False
0.0,-0.2,0.2,-90,0.31,0,True,1,False,-31,True
0.0,-0.2,0.2,-90,0.31,30,True,1,False,-31,True
0.0,-0.2,0.2,-90,0.31,60,True,1,False,-31,True
0.0,-0.2,0.2,-90,0.31,90,True,1,False,-31,True
0.0518,-0.1932,0.2,-75,0.1608,0,False,-31,False,-31,False
0.0518,-0.1932,0.2,-75,0.1608,30,False,-31,False,-31,False
0.0518,-0.1932,0.2,-75,0.1608,60,False,-31,False,-31,False
0.0518,-0.1932,0.2,-75,0.1608,90,False,-31,False,-31,False
0.0518,-0.1932,0.2,-75,0.2108,0,False,-31,False,-31,False
0.0518,-0.1932,0.2,-75,0.2108,30,False,-31,False,-31,False
0.0518,-0.1932,0.2,-75,0.2108,60,False,-31,False,-31,False
0.0518,-0.1932,0.2,-75,0.2108,90,False,-31,False,-31,False
0.0518,-0.1932,0.2,-75,0.2608,0,False,-31,False,-31,False
0.0518,-0.1932,0.2,-75,0.2608,30,False,-31,False,-31,False
0.0518,-0.1932,0.2,-75,0.2608,60,False,-31,False,-31,False
0.0518,-0.1932,0.2,-75,0.2608,90,False,-31,False,-31,False
0.0518,-0.1932,0.2,-75,0.31,0,True,1,False,-31,True
0.0518,-0.1932,0.2,-75,0.31,30,True,1,False,-31,True
0.0518,-0.1932,0.2,-75,0.31,60,True,1,False,-31,True
0.0518,-0.1932,0.2,-75,0.31,90,True,1,False,-31,True
0.1,-0.1732,0.2,-60,0.1608,0,False,-31,False,-31,False
0.1,-0.1732,0.2,-60,0.1608,30,False,-31,False,-31,False
0.1,-0.1732,0.2,-60,0.1608,60,False,-31,False,-31,False
0.1,-0.1732,0.2,-60,0.1608,90,False,-31,False,-31,False
0.1,-0.1732,0.2,-60,0.2108,0,False,-31,False,-31,False
0.1,-0.1732,0.2,-60,0.2108,30,False,-31,False,-31,False
0.1,-0.1732,0.2,-60,0.2108,60,False,-31,False,-31,False
0.1,-0.1732,0.2,-60,0.2108,90,False,-31,False,-31,False
0.1,-0.1732,0.2,-60,0.2608,0,False,-31,False,-31,False
0.1,-0.1732,0.2,-60,0.2608,30,False,-31,False,-31,False
0.1,-0.1732,0.2,-60,0.2608,60,False,-31,False,-31,False
0.1,-0.1732,0.2,-60,0.2608,90,False,-31,False,-31,False
0.1,-0.1732,0.2,-60,0.31,0,True,1,False,-31,True
0.1,-0.1732,0.2,-60,0.31,30,True,1,False,-31,True
0.1,-0.1732,0.2,-60,0.31,60,True,1,False,-31,True
0.1,-0.1732,0.2,-60,0.31,90,True,1,False,-31,True
0.1414,-0.1414,0.2,-45,0.1608,0,False,-31,False,-31,False
0.1414,-0.1414,0.2,-45,0.1608,30,False,-31,False,-31,False
0.1414,-0.1414,0.2,-45,0.1608,60,False,-31,False,-31,False
0.1414,-0.1414,0.2,-45,0.1608,90,False,-31,False,-31,False
0.1414,-0.1414,0.2,-45,0.2108,0,False,-31,False,-31,False
0.1414,-0.1414,0.2,-45,0.2108,30,False,-31,False,-31,False
0.1414,-0.1414,0.2,-45,0.2108,60,False,-31,False,-31,False
0.1414,-0.1414,0.2,-45,0.2108,90,False,-31,False,-31,False
0.1414,-0.1414,0.2,-45,0.2608,0,False,-31,False,-31,False
0.1414,-0.1414,0.2,-45,0.2608,30,False,-31,False,-31,False
0.1414,-0.1414,0.2,-45,0.2608,60,False,-31,False,-31,False
0.1414,-0.1414,0.2,-45,0.2608,90,False,-31,False,-31,False
0.1414,-0.1414,0.2,-45,0.31,0,True,1,False,-31,True
0.1414,-0.1414,0.2,-45,0.31,30,True,1,False,-31,True
0.1414,-0.1414,0.2,-45,0.31,60,True,1,False,-31,True
0.1414,-0.1414,0.2,-45,0.31,90,True,1,False,-31,True
0.1732,-0.1,0.2,-30,0.1608,0,False,-31,False,-31,False
0.1732,-0.1,0.2,-30,0.1608,30,False,-31,False,-31,False
0.1732,-0.1,0.2,-30,0.1608,60,False,-31,False,-31,False
0.1732,-0.1,0.2,-30,0.1608,90,False,-31,False,-31,False
0.1732,-0.1,0.2,-30,0.2108,0,False,-31,False,-31,False
0.1732,-0.1,0.2,-30,0.2108,30,False,-31,False,-31,False
0.1732,-0.1,0.2,-30,0.2108,60,False,-31,False,-31,False
0.1732,-0.1,0.2,-30,0.2108,90,False,-31,False,-31,False
0.1732,-0.1,0.2,-30,0.2608,0,False,-31,False,-31,False
0.1732,-0.1,0.2,-30,0.2608,30,False,-31,False,-31,False
0.1732,-0.1,0.2,-30,0.2608,60,False,-31,False,-31,False
0.1732,-0.1,0.2,-30,0.2608,90,False,-31,False,-31,False
0.1732,-0.1,0.2,-30,0.31,0,True,1,False,-31,True
0.1732,-0.1,0.2,-30,0.31,30,True,1,False,-31,True
0.1732,-0.1,0.2,-30,0.31,60,True,1,False,-31,True
0.1732,-0.1,0.2,-30,0.31,90,True,1,False,-31,True
0.1932,-0.0518,0.2,-15,0.1608,0,False,-31,False,-31,False
0.1932,-0.0518,0.2,-15,0.1608,30,False,-31,False,-31,False
0.1932,-0.0518,0.2,-15,0.1608,60,False,-31,False,-31,False
0.1932,-0.0518,0.2,-15,0.1608,90,False,-31,False,-31,False
0.1932,-0.0518,0.2,-15,0.2108,0,False,-31,False,-31,False
0.1932,-0.0518,0.2,-15,0.2108,30,False,-31,False,-31,False
0.1932,-0.0518,0.2,-15,0.2108,60,False,-31,False,-31,False
0.1932,-0.0518,0.2,-15,0.2108,90,False,-31,False,-31,False
0.1932,-0.0518,0.2,-15,0.2608,0,False,-31,False,-31,False
0.1932,-0.0518,0.2,-15,0.2608,30,False,-31,False,-31,False
0.1932,-0.0518,0.2,-15,0.2608,60,False,-31,False,-31,False
0.1932,-0.0518,0.2,-15,0.2608,90,False,-31,False,-31,False
0.1932,-0.0518,0.2,-15,0.31,0,True,1,False,-31,True
0.1932,-0.0518,0.2,-15,0.31,30,True,1,False,-31,True
0.1932,-0.0518,0.2,-15,0.31,60,True,1,False,-31,True
0.1932,-0.0518,0.2,-15,0.31,90,True,1,False,-31,True
0.2,0.0,0.2,0,0.1608,0,False,-31,False,-31,False
0.2,0.0,0.2,0,0.1608,30,False,-31,False,-31,False
0.2,0.0,0.2,0,0.1608,60,False,-31,False,-31,False
0.2,0.0,0.2,0,0.1608,90,False,-31,False,-31,False
0.2,0.0,0.2,0,0.2108,0,False,-31,False,-31,False
0.2,0.0,0.2,0,0.2108,30,False,-31,False,-31,False
0.2,0.0,0.2,0,0.2108,60,False,-31,False,-31,False
0.2,0.0,0.2,0,0.2108,90,False,-31,False,-31,False
0.2,0.0,0.2,0,0.2608,0,False,-31,False,-31,False
0.2,0.0,0.2,0,0.2608,30,False,-31,False,-31,False
0.2,0.0,0.2,0,0.2608,60,False,-31,False,-31,False
0.2,0.0,0.2,0,0.2608,90,False,-31,False,-31,False
0.2,0.0,0.2,0,0.31,0,True,1,False,-31,True
0.2,0.0,0.2,0,0.31,30,True,1,False,-31,True
0.2,0.0,0.2,0,0.31,60,True,1,False,-31,True
0.2,0.0,0.2,0,0.31,90,True,1,False,-31,True
0.1932,0.0518,0.2,15,0.1608,0,False,-31,False,-31,False
0.1932,0.0518,0.2,15,0.1608,30,False,-31,False,-31,False
0.1932,0.0518,0.2,15,0.1608,60,False,-31,False,-31,False
0.1932,0.0518,0.2,15,0.1608,90,False,-31,False,-31,False
0.1932,0.0518,0.2,15,0.2108,0,False,-31,False,-31,False
0.1932,0.0518,0.2,15,0.2108,30,False,-31,False,-31,False
0.1932,0.0518,0.2,15,0.2108,60,False,-31,False,-31,False
0.1932,0.0518,0.2,15,0.2108,90,False,-31,False,-31,False
0.1932,0.0518,0.2,15,0.2608,0,False,-31,False,-31,False
0.1932,0.0518,0.2,15,0.2608,30,False,-31,False,-31,False
0.1932,0.0518,0.2,15,0.2608,60,False,-31,False,-31,False
0.1932,0.0518,0.2,15,0.2608,90,False,-31,False,-31,False
0.1932,0.0518,0.2,15,0.31,0,True,1,False,-31,True
0.1932,0.0518,0.2,15,0.31,30,True,1,False,-31,True
0.1932,0.0518,0.2,15,0.31,60,True,1,False,-31,True
0.1932,0.0518,0.2,15,0.31,90,True,1,False,-31,True
0.1732,0.1,0.2,30,0.1608,0,False,-31,False,-31,False
0.1732,0.1,0.2,30,0.1608,30,False,-31,False,-31,False
0.1732,0.1,0.2,30,0.1608,60,False,-31,False,-31,False
0.1732,0.1,0.2,30,0.1608,90,False,-31,False,-31,False
0.1732,0.1,0.2,30,0.2108,0,False,-31,False,-31,False
0.1732,0.1,0.2,30,0.2108,30,False,-31,False,-31,False
0.1732,0.1,0.2,30,0.2108,60,False,-31,False,-31,False
0.1732,0.1,0.2,30,0.2108,90,False,-31,False,-31,False
0.1732,0.1,0.2,30,0.2608,0,False,-31,False,-31,False
0.1732,0.1,0.2,30,0.2608,30,False,-31,False,-31,False
0.1732,0.1,0.2,30,0.2608,60,False,-31,False,-31,False
0.1732,0.1,0.2,30,0.2608,90,False,-31,False,-31,False
0.1732,0.1,0.2,30,0.31,0,True,1,False,-31,True
0.1732,0.1,0.2,30,0.31,30,True,1,False,-31,True
0.1732,0.1,0.2,30,0.31,60,True,1,False,-31,True
0.1732,0.1,0.2,30,0.31,90,True,1,False,-31,True
0.1414,0.1414,0.2,45,0.1608,0,False,-31,False,-31,False
0.1414,0.1414,0.2,45,0.1608,30,False,-31,False,-31,False
0.1414,0.1414,0.2,45,0.1608,60,False,-31,False,-31,False
0.1414,0.1414,0.2,45,0.1608,90,False,-31,False,-31,False
0.1414,0.1414,0.2,45,0.2108,0,False,-31,False,-31,False
0.1414,0.1414,0.2,45,0.2108,30,False,-31,False,-31,False
0.1414,0.1414,0.2,45,0.2108,60,False,-31,False,-31,False
0.1414,0.1414,0.2,45,0.2108,90,False,-31,False,-31,False
0.1414,0.1414,0.2,45,0.2608,0,False,-31,False,-31,False
0.1414,0.1414,0.2,45,0.2608,30,False,-31,False,-31,False
0.1414,0.1414,0.2,45,0.2608,60,False,-31,False,-31,False
0.1414,0.1414,0.2,45,0.2608,90,False,-31,False,-31,False
0.1414,0.1414,0.2,45,0.31,0,True,1,False,-31,True
0.1414,0.1414,0.2,45,0.31,30,True,1,False,-31,True
0.1414,0.1414,0.2,45,0.31,60,True,1,False,-31,True
0.1414,0.1414,0.2,45,0.31,90,True,1,False,-31,True
0.1,0.1732,0.2,60,0.1608,0,False,-31,False,-31,False
0.1,0.1732,0.2,60,0.1608,30,False,-31,False,-31,False
0.1,0.1732,0.2,60,0.1608,60,False,-31,False,-31,False
0.1,0.1732,0.2,60,0.1608,90,False,-31,False,-31,False
0.1,0.1732,0.2,60,0.2108,0,False,-31,False,-31,False
0.1,0.1732,0.2,60,0.2108,30,False,-31,False,-31,False
0.1,0.1732,0.2,60,0.2108,60,False,-31,False,-31,False
0.1,0.1732,0.2,60,0.2108,90,False,-31,False,-31,False
0.1,0.1732,0.2,60,0.2608,0,False,-31,False,-31,False
0.1,0.1732,0.2,60,0.2608,30,False,-31,False,-31,False
0.1,0.1732,0.2,60,0.2608,60,False,-31,False,-31,False
0.1,0.1732,0.2,60,0.2608,90,False,-31,False,-31,False
0.1,0.1732,0.2,60,0.31,0,True,1,False,-31,True
0.1,0.1732,0.2,60,0.31,30,True,1,False,-31,True
0.1,0.1732,0.2,60,0.31,60,True,1,False,-31,True
0.1,0.1732,0.2,60,0.31,90,True,1,False,-31,True
0.0518,0.1932,0.2,75,0.1608,0,False,-31,False,-31,False
0.0518,0.1932,0.2,75,0.1608,30,False,-31,False,-31,False
0.0518,0.1932,0.2,75,0.1608,60,False,-31,False,-31,False
0.0518,0.1932,0.2,75,0.1608,90,False,-31,False,-31,False
0.0518,0.1932,0.2,75,0.2108,0,False,-31,False,-31,False
0.0518,0.1932,0.2,75,0.2108,30,False,-31,False,-31,False
0.0518,0.1932,0.2,75,0.2108,60,False,-31,False,-31,False
0.0518,0.1932,0.2,75,0.2108,90,False,-31,False,-31,False
0.0518,0.1932,0.2,75,0.2608,0,False,-31,False,-31,False
0.0518,0.1932,0.2,75,0.2608,30,False,-31,False,-31,False
0.0518,0.1932,0.2,75,0.2608,60,False,-31,False,-31,False
0.0518,0.1932,0.2,75,0.2608,90,False,-31,False,-31,False
0.0518,0.1932,0.2,75,0.31,0,True,1,False,-31,True
0.0518,0.1932,0.2,75,0.31,30,True,1,False,-31,True
0.0518,0.1932,0.2,75,0.31,60,True,1,False,-31,True
0.0518,0.1932,0.2,75,0.31,90,True,1,False,-31,True
0.0,0.2,0.2,90,0.1608,0,False,-31,False,-31,False
0.0,0.2,0.2,90,0.1608,30,False,-31,False,-31,False
0.0,0.2,0.2,90,0.1608,60,False,-31,False,-31,False
0.0,0.2,0.2,90,0.1608,90,False,-31,False,-31,False
0.0,0.2,0.2,90,0.2108,0,False,-31,False,-31,False
0.0,0.2,0.2,90,0.2108,30,False,-31,False,-31,False
0.0,0.2,0.2,90,0.2108,60,False,-31,False,-31,False
0.0,0.2,0.2,90,0.2108,90,False,-31,False,-31,False
0.0,0.2,0.2,90,0.2608,0,False,-31,False,-31,False
0.0,0.2,0.2,90,0.2608,30,False,-31,False,-31,False
0.0,0.2,0.2,90,0.2608,60,False,-31,False,-31,False
0.0,0.2,0.2,90,0.2608,90,False,-31,False,-31,False
0.0,0.2,0.2,90,0.31,0,True,1,False,-31,True
0.0,0.2,0.2,90,0.31,30,True,1,False,-31,True
0.0,0.2,0.2,90,0.31,60,True,1,False,-31,True
0.0,0.2,0.2,90,0.31,90,True,1,False,-31,True
-0.0518,0.1932,0.2,105,0.1608,0,False,-31,False,-31,False
-0.0518,0.1932,0.2,105,0.1608,30,False,-31,False,-31,False
-0.0518,0.1932,0.2,105,0.1608,60,False,-31,False,-31,False
-0.0518,0.1932,0.2,105,0.1608,90,False,-31,False,-31,False
-0.0518,0.1932,0.2,105,0.2108,0,False,-31,False,-31,False
-0.0518,0.1932,0.2,105,0.2108,30,False,-31,False,-31,False
-0.0518,0.1932,0.2,105,0.2108,60,False,-31,False,-31,False
-0.0518,0.1932,0.2,105,0.2108,90,False,-31,False,-31,False
-0.0518,0.1932,0.2,105,0.2608,0,False,-31,False,-31,False
-0.0518,0.1932,0.2,105,0.2608,30,False,-31,False,-31,False
-0.0518,0.1932,0.2,105,0.2608,60,False,-31,False,-31,False
-0.0518,0.1932,0.2,105,0.2608,90,False,-31,False,-31,False
-0.0518,0.1932,0.2,105,0.31,0,True,1,False,-31,True
-0.0518,0.1932,0.2,105,0.31,30,True,1,False,-31,True
-0.0518,0.1932,0.2,105,0.31,60,True,1,False,-31,True
-0.0518,0.1932,0.2,105,0.31,90,True,1,False,-31,True
-0.1,0.1732,0.2,120,0.1608,0,False,-31,False,-31,False
-0.1,0.1732,0.2,120,0.1608,30,False,-31,False,-31,False
-0.1,0.1732,0.2,120,0.1608,60,False,-31,False,-31,False
-0.1,0.1732,0.2,120,0.1608,90,False,-31,False,-31,False
-0.1,0.1732,0.2,120,0.2108,0,False,-31,False,-31,False
-0.1,0.1732,0.2,120,0.2108,30,False,-31,False,-31,False
-0.1,0.1732,0.2,120,0.2108,60,False,-31,False,-31,False
-0.1,0.1732,0.2,120,0.2108,90,False,-31,False,-31,False
-0.1,0.1732,0.2,120,0.2608,0,False,-31,False,-31,False
-0.1,0.1732,0.2,120,0.2608,30,False,-31,False,-31,False
-0.1,0.1732,0.2,120,0.2608,60,False,-31,False,-31,False
-0.1,0.1732,0.2,120,0.2608,90,False,-31,False,-31,False
-0.1,0.1732,0.2,120,0.31,0,True,1,False,-31,True
-0.1,0.1732,0.2,120,0.31,30,True,1,False,-31,True
-0.1,0.1732,0.2,120,0.31,60,True,1,False,-31,True
-0.1,0.1732,0.2,120,0.31,90,True,1,False,-31,True
-0.1414,0.1414,0.2,135,0.1608,0,False,-31,False,-31,False
-0.1414,0.1414,0.2,135,0.1608,30,False,-31,False,-31,False
-0.1414,0.1414,0.2,135,0.1608,60,False,-31,False,-31,False
-0.1414,0.1414,0.2,135,0.1608,90,False,-31,False,-31,False
-0.1414,0.1414,0.2,135,0.2108,0,False,-31,False,-31,False
-0.1414,0.1414,0.2,135,0.2108,30,False,-31,False,-31,False
-0.1414,0.1414,0.2,135,0.2108,60,False,-31,False,-31,False
-0.1414,0.1414,0.2,135,0.2108,90,False,-31,False,-31,False
-0.1414,0.1414,0.2,135,0.2608,0,False,-31,False,-31,False
-0.1414,0.1414,0.2,135,0.2608,30,False,-31,False,-31,False
-0.1414,0.1414,0.2,135,0.2608,60,False,-31,False,-31,False
-0.1414,0.1414,0.2,135,0.2608,90,False,-31,False,-31,False
-0.1414,0.1414,0.2,135,0.31,0,True,1,False,-31,True
-0.1414,0.1414,0.2,135,0.31,30,True,1,False,-31,True
-0.1414,0.1414,0.2,135,0.31,60,True,1,False,-31,True
-0.1414,0.1414,0.2,135,0.31,90,True,1,False,-31,True
-0.1732,0.1,0.2,150,0.1608,0,False,-31,False,-31,False
-0.1732,0.1,0.2,150,0.1608,30,False,-31,False,-31,False
-0.1732,0.1,0.2,150,0.1608,60,False,-31,False,-31,False
-0.1732,0.1,0.2,150,0.1608,90,False,-31,False,-31,False
-0.1732,0.1,0.2,150,0.2108,0,False,-31,False,-31,False
-0.1732,0.1,0.2,150,0.2108,30,False,-31,False,-31,False
-0.1732,0.1,0.2,150,0.2108,60,False,-31,False,-31,False
-0.1732,0.1,0.2,150,0.2108,90,False,-31,False,-31,False
-0.1732,0.1,0.2,150,0.2608,0,False,-31,False,-31,False
-0.1732,0.1,0.2,150,0.2608,30,False,-31,False,-31,False
-0.1732,0.1,0.2,150,0.2608,60,False,-31,False,-31,False
-0.1732,0.1,0.2,150,0.2608,90,False,-31,False,-31,False
-0.1732,0.1,0.2,150,0.31,0,True,1,False,-31,True
-0.1732,0.1,0.2,150,0.31,30,True,1,False,-31,True
-0.1732,0.1,0.2,150,0.31,60,True,1,False,-31,True
-0.1732,0.1,0.2,150,0.31,90,True,1,False,-31,True
-0.1932,0.0518,0.2,165,0.1608,0,False,-31,False,-31,False
-0.1932,0.0518,0.2,165,0.1608,30,False,-31,False,-31,False
-0.1932,0.0518,0.2,165,0.1608,60,False,-31,False,-31,False
-0.1932,0.0518,0.2,165,0.1608,90,False,-31,False,-31,False
-0.1932,0.0518,0.2,165,0.2108,0,False,-31,False,-31,False
-0.1932,0.0518,0.2,165,0.2108,30,False,-31,False,-31,False
-0.1932,0.0518,0.2,165,0.2108,60,False,-31,False,-31,False
-0.1932,0.0518,0.2,165,0.2108,90,False,-31,False,-31,False
-0.1932,0.0518,0.2,165,0.2608,0,False,-31,False,-31,False
-0.1932,0.0518,0.2,165,0.2608,30,False,-31,False,-31,False
-0.1932,0.0518,0.2,165,0.2608,60,False,-31,False,-31,False
-0.1932,0.0518,0.2,165,0.2608,90,False,-31,False,-31,False
-0.1932,0.0518,0.2,165,0.31,0,True,1,False,-31,True
-0.1932,0.0518,0.2,165,0.31,30,True,1,False,-31,True
-0.1932,0.0518,0.2,165,0.31,60,True,1,False,-31,True
-0.1932,0.0518,0.2,165,0.31,90,True,1,False,-31,True
-0.25,-0.0,0.25,-180,0.1608,0,False,-31,False,-31,False
-0.25,-0.0,0.25,-180,0.1608,30,False,-31,False,-31,False
-0.25,-0.0,0.25,-180,0.1608,60,False,-31,False,-31,False
-0.25,-0.0,0.25,-180,0.1608,90,False,-31,False,-31,False
-0.25,-0.0,0.25,-180,0.2108,0,False,-31,False,-31,False
-0.25,-0.0,0.25,-180,0.2108,30,False,-31,False,-31,False
-0.25,-0.0,0.25,-180,0.2108,60,False,-31,False,-31,False
-0.25,-0.0,0.25,-180,0.2108,90,False,-31,False,-31,False
-0.25,-0.0,0.25,-180,0.2608,0,True,1,False,-31,True
-0.25,-0.0,0.25,-180,0.2608,30,True,1,False,-31,True
-0.25,-0.0,0.25,-180,0.2608,60,True,1,False,-31,True
-0.25,-0.0,0.25,-180,0.2608,90,True,1,False,-31,True
-0.25,-0.0,0.25,-180,0.31,0,True,1,False,-31,True
